retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,50.0,825.0,412500.0,144375.0,35.0,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Street Footwear,40.0,725.0,290000.0,72500.0,25.0,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,40.0,700.0,280000.0,84000.0,30.0,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Apparel,50.0,700.0,350000.0,122500.0,35.0,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Apparel,55.0,800.0,440000.0,220000.0,50.0,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Men's Street Footwear,55.0,975.0,536250.0,241313.0,45.0,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45.0,800.0,360000.0,126000.0,35.0,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Street Footwear,45.0,675.0,303750.0,75938.0,25.0,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.0,650.0,292500.0,87750.0,30.0,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Men's Apparel,55.0,650.0,357500.0,125125.0,35.0,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Apparel,60.0,775.0,465000.0,232500.0,50.0,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Men's Street Footwear,55.0,925.0,508750.0,228938.0,45.0,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45.0,750.0,337500.0,118125.0,35.0,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Street Footwear,45.0,695.0,312750.0,78188.0,25.0,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55.0,750.0,412500.0,123750.0,30.0,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Men's Apparel,70.0,725.0,507500.0,177625.0,35.0,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Apparel,75.0,825.0,618750.0,309375.0,50.0,Online
Foot Locker,1185732,2021-12-05,Southeast,South Carolina,Charleston,Men's Street Footwear,70.0,1075.0,752500.0,338625.0,45.0,Online
Foot Locker,1185732,2021-12-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,60.0,875.0,525000.0,183750.0,35.0,Online
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Street Footwear,60.0,825.0,495000.0,123750.0,25.0,Online
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,60.0,775.0,465000.0,139500.0,30.0,Online
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Men's Apparel,70.0,775.0,542500.0,189875.0,35.0,Online
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Apparel,75.0,875.0,656250.0,328125.0,50.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Street Footwear,35.0,925.0,323750.0,129500.0,40.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,725.0,253750.0,88813.0,35.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Street Footwear,25.0,725.0,181250.0,72500.0,40.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,30.0,575.0,172500.0,69000.0,40.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Apparel,45.0,625.0,281250.0,98438.0,35.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Apparel,35.0,725.0,253750.0,126875.0,50.0,Online
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Men's Street Footwear,35.0,975.0,341250.0,136500.0,40.0,Online
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,625.0,218750.0,76563.0,35.0,Online
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Women's Street Footwear,25.0,675.0,168750.0,67500.0,40.0,Online
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.0,525.0,157500.0,63000.0,40.0,Online
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,600.0,270000.0,94500.0,35.0,Online
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Apparel,30.0,700.0,210000.0,105000.0,50.0,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,30.0,920.0,276000.0,110400.0,40.0,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,30.0,600.0,180000.0,63000.0,35.0,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.0,625.0,125000.0,50000.0,40.0,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.0,475.0,118750.0,47500.0,40.0,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Apparel,40.0,525.0,210000.0,73500.0,35.0,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Apparel,30.0,625.0,187500.0,93750.0,50.0,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,30.0,875.0,262500.0,105000.0,40.0,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,30.0,575.0,172500.0,60375.0,35.0,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.0,575.0,115000.0,46000.0,40.0,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.0,500.0,125000.0,50000.0,40.0,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,525.0,236250.0,82688.0,35.0,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Apparel,35.0,675.0,236250.0,118125.0,50.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.0,945.0,425250.0,170100.0,40.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.0,650.0,292500.0,102375.0,35.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,40.0,625.0,250000.0,100000.0,40.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,40.0,575.0,230000.0,92000.0,40.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Apparel,50.0,600.0,300000.0,105000.0,35.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Apparel,55.0,700.0,385000.0,192500.0,50.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,50.0,950.0,475000.0,190000.0,40.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.0,700.0,315000.0,110250.0,35.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Street Footwear,50.0,675.0,337500.0,135000.0,40.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,50.0,650.0,325000.0,130000.0,40.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Apparel,65.0,650.0,422500.0,147875.0,35.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Apparel,70.0,825.0,577500.0,288750.0,50.0,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,65.0,1050.0,682500.0,273000.0,40.0,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.0,800.0,480000.0,168000.0,35.0,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.0,725.0,398750.0,159500.0,40.0,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55.0,675.0,371250.0,148500.0,40.0,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Apparel,65.0,700.0,455000.0,159250.0,35.0,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Apparel,70.0,875.0,612500.0,306250.0,50.0,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,65.0,1025.0,666250.0,266500.0,40.0,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.0,800.0,480000.0,168000.0,35.0,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.0,725.0,398750.0,159500.0,40.0,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,45.0,675.0,303750.0,121500.0,40.0,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Apparel,55.0,650.0,357500.0,125125.0,35.0,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Apparel,60.0,825.0,495000.0,247500.0,50.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,55.0,925.0,508750.0,203500.0,40.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,50.0,725.0,362500.0,126875.0,35.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,30.0,625.0,187500.0,75000.0,40.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.0,600.0,180000.0,72000.0,40.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Apparel,40.0,600.0,240000.0,84000.0,35.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Apparel,45.0,700.0,315000.0,157500.0,50.0,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.0,875.0,393750.0,157500.0,40.0,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.0,700.0,245000.0,85750.0,35.0,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Street Footwear,35.0,575.0,201250.0,80500.0,40.0,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,35.0,550.0,192500.0,77000.0,40.0,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,550.0,247500.0,86625.0,35.0,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Apparel,50.0,675.0,337500.0,168750.0,50.0,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.0,825.0,371250.0,148500.0,40.0,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.0,650.0,227500.0,79625.0,35.0,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,40.0,595.0,238000.0,95200.0,40.0,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60.0,650.0,390000.0,156000.0,40.0,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Apparel,75.0,625.0,468750.0,164063.0,35.0,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Apparel,75.0,725.0,543750.0,271875.0,50.0,Online
Sports Direct,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,70.0,975.0,682500.0,273000.0,40.0,Online
Sports Direct,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.0,775.0,465000.0,162750.0,35.0,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,60.0,725.0,435000.0,174000.0,40.0,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60.0,675.0,405000.0,162000.0,40.0,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Apparel,70.0,675.0,472500.0,165375.0,35.0,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Apparel,75.0,775.0,581250.0,290625.0,50.0,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Street Footwear,35.0,775.0,271250.0,108500.0,40.0,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.0,575.0,201250.0,70438.0,35.0,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Street Footwear,25.0,575.0,143750.0,57500.0,40.0,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.0,425.0,127500.0,51000.0,40.0,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,475.0,213750.0,74813.0,35.0,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Apparel,35.0,575.0,201250.0,100625.0,50.0,Online
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Men's Street Footwear,35.0,825.0,288750.0,115500.0,40.0,Online
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.0,475.0,166250.0,58188.0,35.0,Online
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Women's Street Footwear,25.0,525.0,131250.0,52500.0,40.0,Online
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,30.0,375.0,112500.0,45000.0,40.0,Online
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Men's Apparel,45.0,450.0,202500.0,70875.0,35.0,Online
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Women's Apparel,30.0,550.0,165000.0,82500.0,50.0,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Street Footwear,30.0,770.0,231000.0,92400.0,40.0,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,30.0,450.0,135000.0,47250.0,35.0,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Street Footwear,20.0,475.0,95000.0,38000.0,40.0,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,25.0,325.0,81250.0,32500.0,40.0,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Apparel,40.0,375.0,150000.0,52500.0,35.0,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Apparel,30.0,475.0,142500.0,71250.0,50.0,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Street Footwear,30.0,725.0,217500.0,87000.0,40.0,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,30.0,425.0,127500.0,44625.0,35.0,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Street Footwear,20.0,425.0,85000.0,34000.0,40.0,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,25.0,350.0,87500.0,35000.0,40.0,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Apparel,45.0,375.0,168750.0,59063.0,35.0,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Apparel,35.0,525.0,183750.0,91875.0,50.0,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Street Footwear,45.0,795.0,357750.0,143100.0,40.0,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,45.0,500.0,225000.0,78750.0,35.0,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Street Footwear,40.0,475.0,190000.0,76000.0,40.0,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,40.0,425.0,170000.0,68000.0,40.0,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Apparel,50.0,450.0,225000.0,78750.0,35.0,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Apparel,55.0,550.0,302500.0,151250.0,50.0,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Street Footwear,50.0,800.0,400000.0,160000.0,40.0,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Athletic Footwear,45.0,550.0,247500.0,86625.0,35.0,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Street Footwear,50.0,525.0,262500.0,105000.0,40.0,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,50.0,500.0,250000.0,100000.0,40.0,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Apparel,65.0,500.0,325000.0,113750.0,35.0,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Apparel,70.0,675.0,472500.0,236250.0,50.0,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Street Footwear,65.0,900.0,585000.0,234000.0,40.0,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,60.0,650.0,390000.0,136500.0,35.0,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Street Footwear,55.0,575.0,316250.0,126500.0,40.0,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,55.0,525.0,288750.0,115500.0,40.0,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Apparel,65.0,550.0,357500.0,125125.0,35.0,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Apparel,70.0,725.0,507500.0,253750.0,50.0,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Street Footwear,65.0,875.0,568750.0,227500.0,40.0,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,60.0,650.0,390000.0,136500.0,35.0,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Street Footwear,55.0,575.0,316250.0,126500.0,40.0,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,45.0,525.0,236250.0,94500.0,40.0,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Apparel,55.0,500.0,275000.0,96250.0,35.0,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Apparel,60.0,675.0,405000.0,202500.0,50.0,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Street Footwear,55.0,775.0,426250.0,170500.0,40.0,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,50.0,575.0,287500.0,100625.0,35.0,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Street Footwear,25.0,475.0,118750.0,47500.0,40.0,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,25.0,450.0,112500.0,45000.0,40.0,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Apparel,35.0,450.0,157500.0,55125.0,35.0,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Apparel,40.0,550.0,220000.0,110000.0,50.0,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Street Footwear,40.0,725.0,290000.0,116000.0,40.0,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Athletic Footwear,30.0,550.0,165000.0,57750.0,35.0,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Street Footwear,30.0,425.0,127500.0,51000.0,40.0,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,30.0,400.0,120000.0,48000.0,40.0,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Apparel,40.0,400.0,160000.0,56000.0,35.0,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Apparel,40.0,525.0,210000.0,105000.0,50.0,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Street Footwear,35.0,675.0,236250.0,94500.0,40.0,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,25.0,500.0,125000.0,43750.0,35.0,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Street Footwear,35.0,445.0,155750.0,62300.0,40.0,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,65.0,500.0,325000.0,130000.0,40.0,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Apparel,80.0,475.0,380000.0,133000.0,35.0,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Apparel,80.0,575.0,460000.0,230000.0,50.0,Online
Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Street Footwear,75.0,825.0,618750.0,247500.0,40.0,Online
Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,65.0,625.0,406250.0,142188.0,35.0,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Street Footwear,65.0,575.0,373750.0,149500.0,40.0,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,65.0,525.0,341250.0,136500.0,40.0,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Apparel,75.0,525.0,393750.0,137813.0,35.0,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Apparel,80.0,625.0,500000.0,250000.0,50.0,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Street Footwear,40.0,500.0,200000.0,80000.0,40.0,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Athletic Footwear,40.0,300.0,120000.0,42000.0,35.0,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Women's Street Footwear,30.0,300.0,90000.0,36000.0,40.0,Online
